"Sdlg","Species","Fire","FirePatch","Ht16_meas2016.cm","Ht2017.cm.fall","Patch","Elevation","Nearby_Easting","Nearby_Northing","Slope.Deg","Aspect.deg","BasDia2016.cm","LastYearGrth.cm","HTLCB","Dia_at_2016_growth","Dia_at_2015_growth","Ht2015.meas2016","Note1_2016","Note2_2016","Note3_Light","Datasheet1_2016","Light_File","DIFN","return","Date1_2016","Date2_2016","personel2","personel1","Time1","Time2","Photo","Datasheet2_2016","ShrubSpp03","Cov1","Ht1","Cov1.2","Ht1.2","Cov1.3","Ht1.3","DIFN.all","ref","Date","LAI.53","DIFN.53","Years","Date2017","DataSheet2017","Map","Status","BasDia2017.mm.1","BasDia2017.mm.2","Notes2017","shrubarea3","shrubarea2","shrubarea1","siteclass","Y","X","file_lat","Aspect.rad","Slope.rad","Lat.rad","Aspect.rad.fold.NS","Aspect.rad.fold.NESW","incidrad","heatload","Ht2015.cm_spring_from2017","Ht2016.cm_spring_from2017","Ht2017.cm_spring_from2017","Ht2015.cm_spring","apical_growth_pred","Ht2015.calc2016","Ht2017.cm_spring","Ht2016.cm_spring","Year","VertGrowth_cm","Ht_cm1","FireYear","Ht_cm2","VertGrowth_Rel","sqrt_shrubarea3","sqrt_shrubarea2","sqrt_shrubarea1"
"46","ABCO","AMRC","AMRC-NW",48,53,"NW",1598,739022,4298073,22,22,1.7,3.6,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_21_5",41,0.801,"0",2016-06-21,9999-09-09,"0","CT vf",08:38:00,01:00:00,"0","NA","ARPA",80,12.5,200,32,420,45.2380952380952,0.801,0,"20160622 05:31:33",0.23,0.865,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","18.100000000000001","19.100000000000001",NA,19000,6400,1000,"4",39.2340465980649,-120.648186632495,NA,0.383972435438752,0.383972435438752,0.684763292017113,0.383972435438753,0.401425727958696,0.705427588962828,0.706633551928873,38.9,42.5,47.2,38.9,3.31445781704856,NA,47.2,42.5,"2017",5.8,47.2,2008,53,-2.09653597503914,137.840487520902,80,31.6227766016838
"48","ABCO","AMRC","AMRC-NW",68,78,"NW",1598,739022,4298073,19,22,1.95,12.75,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_21_5",43,0.841,"0",2016-06-21,9999-09-09,"0","CT vf",08:38:00,01:00:00,"0","NA","Other",20,60,90,62.7777777777778,270,43.8888888888889,0.841,0,"20160622 05:35:00",0.22,0.867,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","20.9","20.5",NA,11850,5650,1200,"4",39.234092,-120.64814,NA,0.383972435438752,0.331612557878923,0.684764084430367,0.383972435438753,0.401425727958696,0.744896583838772,0.745944678410784,55.3,68.2,73.9,55.3,8.12220212599835,NA,73.9,68.2,"2017",4.1,73.9,2008,78,-2.8917258542439,108.857705285386,75.1664818918645,34.6410161513775
"51","ABCO","AMRC","AMRC-NE",51,66,"NE",1966,739619,4297391,17,188,1.18,7.7,0,0.61,0.89,47,"","revisited for 2014/2016 on July 20 2016","","Data_Sheet_AMRC_NE_JUN_21_1",195,0.042,"0",2016-06-21,9999-09-09,"0","CT vf",14:33:00,01:00:00,"0","NA","CHSE",270,35.1851851851852,600,38.8333333333333,990,41.3131313131313,0.042,0,"20160720 05:29:22",0.78,0.607,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","12.8","12",NA,40900,23300,9500,"4",39.2382146127146,-120.593948239274,"AMCRNE1.csv",3.28121899374934,0.296705972839036,0.684836037596021,3.00196631343025,2.49582083035189,1.04077303561774,1.01376756956642,42.8,50.4,58.5,42.8,5.46874761668726,47,58.5,50.4,"2017",7.5,58.5,2008,66,-2.05412373369555,202.237484161567,152.643375224737,97.4679434480896
"52","ABCO","AMRC","AMRC-NE",38,42,"NE",1966,739619,4297391,17,188,0.8,4.55,0,0.39,0.5,27,"","revisited for 2014/2016 on July 20 2016","","Data_Sheet_AMRC_NE_JUN_21_1",196,0.28,"0",2016-06-21,9999-09-09,"0","CT vf",14:33:00,01:00:00,"0","NA","CHSE",360,46.9444444444444,620,47.9032258064516,930,48.2795698924731,0.28,0,"20160720 05:31:57",1.8,0.32,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","8.1999999999999993","8.4",NA,44900,29700,16900,"4",39.2382398067066,-120.59393678702,NA,3.28121899374934,0.296705972839036,0.684836477314134,3.00196631343025,2.49582083035189,1.0407728011826,1.01376733513127,25.6,30.1,35.3,25.6,3.81362252672094,27,35.3,30.1,"2017",6.7,35.3,2008,42,-1.66177543754233,211.896201004171,172.336879396141,130
"53","ABCO","AMRC","AMRC-NE",27,32,"NE",1966,739619,4297391,17,188,0.69,10.13,0,0.44,0.87,8,"","revisited for 2014/2016 on July 20 2016","","Data_Sheet_AMRC_NE_JUN_21_1",197,0.154,"0",2016-06-21,9999-09-09,"0","CT vf",14:33:00,01:00:00,"0","NA","CHSE",380,55,700,51.4285714285714,1020,51.7647058823529,0.154,0,"20160720 05:35:20",2.69,0.173,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","5.3","6.1",NA,52800,36000,20900,"4",39.2382721057958,-120.593945584226,"AMCRNE1.csv",3.28121899374934,0.296705972839036,0.684837041039585,3.00196631343025,2.49582083035189,1.04077250063294,1.01376703458161,8.2,18.6,28.1,8.2,6.74555840037556,8,28.1,18.6,"2017",3.9,28.1,2008,32,-1.9747930232041,229.782505861521,189.736659610103,144.56832294801
"54","ABCO","AMRC","AMRC-NE",34,48,"NE",1966,739619,4297391,17,188,1.05,2.1,0,0.44,0.52,32,"54 and 55 very close","revisited for 2014/2016 on July 20 2016","","Data_Sheet_AMRC_NE_JUN_21_1",198,0.32,"0",2016-06-21,9999-09-09,"0","CT vf",14:33:00,01:00:00,"0","NA","CHSE",270,45.1851851851852,600,49.5,880,50.6818181818182,0.32,0,"20160720 05:38:01",1.59,0.349,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","11.1","10.8",NA,44600,29700,12200,"4",39.2382650006986,-120.593925334767,"AMCRNE1.csv",3.28121899374934,0.296705972839036,0.684836917032246,3.00196631343025,2.49582083035189,1.04077256674734,1.01376710069602,32.8,34.6,40.3,32.8,2.52630301230269,32,40.3,34.6,"2017",7.7,40.3,2008,48,-1.655131140093,211.187120819429,172.336879396141,110.453610171873
"55","ABCO","AMRC","AMRC-NE",58,68,"NE",1966,739619,4297391,17,188,1.2,6.39,0,0.58,0.73,50,"54 and 55 very close","revisited for 2014/2016 on July 20 2016","","Data_Sheet_AMRC_NE_JUN_21_1",199,0.337,"0",2016-06-21,9999-09-09,"0","CT vf",14:33:00,01:00:00,"0","NA","CHSE",270,45.1851851851852,600,49.5,880,50.6818181818182,0.337,0,"20160720 05:40:08",1.57,0.35,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","13.9","14",NA,44600,29700,12200,"4",39.2382823072649,-120.593949216996,NA,3.28121899374934,0.296705972839036,0.68483721908881,3.00196631343025,2.49582083035189,1.04077240570614,1.01376693965481,47.3,52.9,59.6,47.3,4.78042575387587,50,59.6,52.9,"2017",8.4,59.6,2008,68,-1.95942386822204,211.187120819429,172.336879396141,110.453610171873
"56","ABCO","AMRC","AMRC-NE",70,84,"NE",1966,739619,4297391,17,188,1.19,13.49,0,0.57,0.69,60,"","revisited for 2014/2016 on July 20 2016","","Data_Sheet_AMRC_NE_JUN_21_1",200,0.248,"0",2016-06-21,9999-09-09,"0","CT vf",14:33:00,01:00:00,"0","NA","CHSE",270,51.4814814814815,520,45.9615384615385,810,48.3950617283951,0.248,0,"20160720 05:42:15",1.99,0.269,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","15.1","15.5",NA,39200,23900,13900,"4",39.2382996138312,-120.593973099225,"AMCRNE1.csv",3.28121899374934,0.296705972839036,0.684837521145373,3.00196631343025,2.49582083035189,1.04077224466488,1.01376677861355,50.2,63.9,75.4,50.2,8.51102516300631,60,75.4,63.9,"2017",8.6,75.4,2008,84,-2.17104507175445,197.989898732233,154.596248337403,117.898261225516
"57","ABCO","AMRC","AMRC-NE",28,35,"NE",1966,739619,4297391,17,188,0.64,2.46,0,0.4,0.5,22,"","revisited for 2014/2016 on July 20 2016","","Data_Sheet_AMRC_NE_JUN_21_1",201,0.234,"0",2016-06-21,9999-09-09,"0","CT vf",14:33:00,01:00:00,"0","NA","CHSE",310,35.4838709677419,660,39.6969696969697,960,41.5625,0.234,0,"20160720 05:44:30",2.07,0.26,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","5.5","5.3",NA,39900,26200,11000,"4",39.2382650006986,-120.594020360911,"AMCRNE1.csv",3.28121899374934,0.296705972839036,0.684836917032246,3.00196631343025,2.49582083035189,1.04077256674734,1.01376710069602,21.3,24.3,29.5,21.3,2.7154601654417,22,29.5,24.3,"2017",5.5,29.5,2008,35,-1.67964217110735,199.749843554382,161.864140562386,104.880884817015
"61","ABCO","AMRC","AMRC-NW",29,34,"NW",1601,0,0,14,127,0.77,4.49,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_21_5",51,0.413,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",260,43.4615384615385,310,44.5161290322581,360,42.7777777777778,0.413,0,"20160622 06:07:09",1.17,0.461,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","6.2","6.2",NA,15400,13800,11300,"4",39.2343597080223,-120.648022321028,"AMR - Aerial - NW.csv",2.2165681500328,0.244346095279206,0.68476875681679,2.2165681500328,1.43116998663535,0.986443087723075,0.90003916445089,22.6,26.7,31.7,22.6,3.9229625758266,NA,31.7,26.7,"2017",2.3,31.7,2008,34,-2.62340755794813,124.096736459909,117.473401244707,106.301458127346
"62","PIPO","AMRC","AMRC-NW",52,58,"NW",1601,0,0,14,135,1.24,9.67,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_21_5",52,0.338,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",220,50,410,48.0487804878049,640,51.25,0.338,0,"20160622 06:10:32",1.45,0.383,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","14.1","14.5",NA,32800,19700,11000,"4",39.2343597080223,-120.648022321028,"AMR - Aerial - NW.csv",2.35619449019234,0.244346095279206,0.68476875681679,2.35619449019234,1.5707963267949,0.998720775699934,0.916267632284048,28.3,37.8,51.3,28.3,13.1656169993491,NA,51.3,37.8,"2017",6.7,51.3,2008,58,-2.0355832257798,181.107702762748,140.356688476182,104.880884817015
"63","PIPO","AMRC","AMRC-NW",15,15,"NW",1601,0,0,14,140,0.45,2.72,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_21_5",53,0.726,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",250,18,350,28,540,36.2962962962963,0.726,0,"20160622 06:13:36",0.33,0.816,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","4.8","4.5",NA,19600,9800,4500,"4",39.2343597080223,-120.648022321028,"AMR - Aerial - NW.csv",2.44346095279206,0.244346095279206,0.68476875681679,2.44346095279206,1.65806278939461,1.00559328155224,0.926430545648041,6.8,9.3,12.8,6.8,4.42396035110775,NA,12.8,9.3,"2017",2.2,12.8,2008,15,-1.7609878105613,140,98.9949493661167,67.0820393249937
"64","PIPO","AMRC","AMRC-NW",78,94,"NW",1601,0,0,14,140,2.69,14.95,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_22_1",54,0.292,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",270,51.4814814814815,370,67.2972972972973,480,66.25,0.292,0,"20160622 06:17:07",1.69,0.335,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","37.299999999999997","40.9",NA,31800,24900,13900,"4",39.2344351329905,-120.647959090314,"AMR - Aerial - NW.csv",2.44346095279206,0.244346095279206,0.684770073230824,2.44346095279206,1.65806278939461,1.00559258042714,0.92642984452294,34.9,49.5,72.5,34.9,19.8067604673655,NA,72.5,49.5,"2017",21.5,72.5,2008,94,-1.21553362672701,178.32554500127,157.797338380595,117.898261225516
"65","PIPO","AMRC","AMRC-NW",67,66,"NW",1601,0,0,14,140,1.59,16.21,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_22_1",55,0.298,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",190,70.5263157894737,280,72.5,380,69.2105263157895,0.298,0,"20160622 06:23:00",1.67,0.345,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","16.600000000000001","17.2",NA,26300,20300,13400,"4",39.2344351329905,-120.647959090314,"AMR - Aerial - NW.csv",2.44346095279206,0.244346095279206,0.684770073230824,2.44346095279206,1.65806278939461,1.00559258042714,0.92642984452294,28.8,44.7,59.1,28.8,21.3915787949604,NA,59.1,44.7,"2017",6.9,59.1,2008,66,-2.14770951280884,162.172747402269,142.47806848775,115.758369027902
"69","PIPO","AMRC","AMRC-NW",14,18,"NW",1601,0,0,12,185,0.51,1.79,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_22_1",60,0.385,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",130,75.3846153846154,230,77.3913043478261,300,65.3333333333333,0.385,0,"20160622 06:58:24",1.31,0.417,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","4.8","5.5",NA,19600,17800,9800,"4",39.2344042311416,-120.648364830188,"AMR - Aerial - NW.csv",3.22885911618951,0.20943951023932,0.684769533891815,3.05432619099008,2.44346095279206,1.0252296025202,1.0021654549092,8,9.6,14.6,8,3.25421349026394,NA,14.6,9.6,"2017",3.4,14.6,2008,18,-1.45724609709217,140,133.416640641263,98.9949493661167
"71","PIPO","AMRC","AMRC-NW",29,30,"NW",1601,0,0,14,235,0.76,3.81,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_22_1",62,0.182,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",430,68.1395348837209,700,61.7142857142857,1070,54.8598130841121,0.182,0,"20160622 07:04:30",2.43,0.215,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","6","6.6","top cm is dead",58700,43200,29300,"4",39.2344300289506,-120.648432277574,"AMR - Aerial - NW.csv",4.10152374218667,0.244346095279206,0.684769984148522,2.18166156499291,2.96705972839036,0.983149635403528,1.03110181975802,13.8,17.4,26.7,13.8,5.79495398370963,NA,26.7,17.4,"2017",3.3,26.7,2008,30,-2.09074109693377,242.280828791714,207.846096908265,171.172427686237
"72","PIPO","AMRC","AMRC-NW",23,25,"NW",1601,0,0,12,210,0.78,3.94,0,NA,NA,NA,"","","","Data_Sheet_AMRC_NW_JUN_22_1",63,0.427,"0",2016-06-22,9999-09-09,"0","CT vf ",08:21:00,01:00:00,"0","NA","ARPA",210,41.9047619047619,550,54.9090909090909,810,59.3827160493827,0.427,0,"20160622 07:08:40",1.11,0.477,9,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","7.3","7.6","leader died in 2015, so no 2015 growth measurement taken",48100,30200,8800,"4",39.2344101844821,-120.648549318625,"AMR - Aerial - NW.csv",3.66519142918809,0.20943951023932,0.684769637797208,2.61799387799149,2.87979326579064,1.01218483518879,1.02219619968334,NA,14.6,19.4,14.6,5.95846698576306,NA,19.4,14.6,"2017",5.6,19.4,2008,25,-1.24250646832818,219.317121994613,173.781471969828,93.8083151964686
"73","ABCO","AMRC","AMRC-2",55,61,"2",1672,0,0,21,299,1.06,10.26,0,0.55,0.68,37,"","","returned on July 21, 2016","Data_Sheet_AMRC_NW_JUN_22_1",64,0.088,"0",2016-06-22,9999-09-09,"0","CT vf ",13:31:00,01:00:00,"0","NA","CECO",400,90,770,83.5064935064935,1070,84.018691588785,0.088,0,"20160623 05:15:39",3.79,0.089,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","7.8","7.5",NA,89900,64300,36000,"4",39.2196841972593,-120.619898423112,"AMR - Aerial - 2.csv",5.21853446346304,0.366519142918809,0.684512620834564,1.06465084371654,1.85004900711399,0.795247060276047,0.926601615227022,36.5,45.3,52.9,36.5,6.9547313914157,37,52.9,45.3,"2017",8.1,52.9,2008,61,-1.87653927718586,299.833287011299,253.574446662119,189.736659610103
"76","ABCO","AMRC","AMRC-2",52,55,"2",1672,0,0,11,303,1.26,9.59,0,0.59,0.76,29,"","","returned on July 21, 2016","Data_Sheet_AMRC_NW_JUN_22_1",65,0.443,"0",2016-06-22,9999-09-09,"0","CT vf ",13:31:00,01:00:00,"0","NA","CECO",410,51.9512195121951,850,51.8823529411765,1220,46.5573770491803,0.443,0,"20160623 05:21:29",1.03,0.51,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","10.5","10.5",NA,56800,44100,21300,"4",39.2196223000524,-120.619672347652,"AMR - Aerial - 2 - iphone.csv",5.28834763354282,0.191986217719376,0.684511540524506,0.994837673636768,1.78023583703422,0.879741867161541,0.948953909081174,27,36.2,48.2,27,6.60268891196255,29,48.2,36.2,"2017",6.8,48.2,2008,55,-1.95843640887449,238.32750575626,210,145.945195193264
"77","ABCO","AMRC","AMRC-2",31,30,"2",1701,739372,4298304,15,290,0.59,2.86,0,0.28,0.37,24,"","mastication nearby","returned on July 21, 2016","Data_Sheet_AMCR_2_JUN23_2",66,0.123,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",540,70.3703703703704,790,75.1898734177215,1080,72.3148148148148,0.123,0,"20160623 05:24:33",3.03,0.133,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","4.5","4.4000000000000004",NA,78100,59400,38000,"4",39.2195177672844,-120.619531972977,"AMR - Aerial - 2 - iphone.csv",5.06145483078356,0.261799387799149,0.684509716083528,1.22173047639603,2.00712863979348,0.868908769020394,0.964298006271127,25,25.7,29,25,3.20736726263205,24,29,25.7,"2017",1,29,2008,30,-3.36729582998647,279.463772249642,243.721152139079,194.935886896179
"78","ABCO","AMRC","AMRC-2",38,39,"2",1701,739372,4298304,15,290,0.83,3.47,0,0.29,0.39,30,"same shrubs as 79","mastication nearby","returned on July 21, 2016","Data_Sheet_AMCR_2_JUN23_2",67,0.115,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",510,83.5294117647059,890,80.1123595505618,1190,77.563025210084,0.115,0,"20160623 05:27:29",3.05,0.131,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","6.8","6.4","2016 growth died, so no measurement taken",92300,71300,42600,"4",39.2197296178543,-120.619554221027,"AMR - Aerial - 2 - iphone.csv",5.06145483078356,0.261799387799149,0.684513413573495,1.22173047639603,2.00712863979348,0.868906799047203,0.964296036297935,NA,NA,35.3,30,3.52788354989537,30,35.3,NA,"2017",3.7,35.3,2008,39,-2.25555014428907,303.809150619266,267.020598456374,206.397674405503
"79","ABCO","AMRC","AMRC-2",37,35,"2",1701,739372,4298304,15,290,0.89,3.8,0,0.29,0.5,23,"same shrubs as 78","mastication nearby","returned on July 21, 2016","Data_Sheet_AMCR_2_JUN23_2",0,0,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",510,83.5294117647059,890,80.1123595505618,1190,77.563025210084,0,0,NA,NA,NA,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","8.1999999999999993","8",NA,92300,71300,42600,"4",39.2197296178543,-120.619554221027,"AMR - Aerial - 2 - iphone.csv",5.06145483078356,0.261799387799149,0.684513413573495,1.22173047639603,2.00712863979348,0.868906799047203,0.964296036297935,26.7,30.4,32.4,26.7,3.70127760693946,23,32.4,30.4,"2017",2.6,32.4,2008,35,-2.52264697777085,303.809150619266,267.020598456374,206.397674405503
"90","ABCO","AMRC","AMRC-2",41,47,"2",1701,739372,4298304,16,290,1.1,4,0,0.4,0.69,35,"","mastication nearby","returned on July 21, 2016","Data_Sheet_AMCR_2_JUN23_2",75,0.198,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",390,62.5641025641026,790,62.2784810126582,1160,66.0344827586207,0.198,0,"20160623 05:59:47",2.36,0.234,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","8.9","9.1999999999999993",NA,76600,49200,24400,"4",39.2198846930179,-120.619426099657,"AMR - Aerial - 2.csv",5.06145483078356,0.279252680319093,0.684516120145688,1.22173047639603,2.00712863979348,0.861128852897802,0.962716574615798,34.2,38.3,43.3,34.2,3.80636491423891,35,43.3,38.3,"2017",3.7,43.3,2008,47,-2.45981981535826,276.767050061961,221.810730128188,156.204993518133
"94","ABCO","AMRC","AMRC-2",54,57,"2",1701,739372,4298304,16,290,1.1,7.8,0,0.5,0.7,35,"","mastication nearby","returned on July 21, 2016","Data_Sheet_AMCR_2_JUN23_2",78,0.166,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",410,90.7317073170732,750,72,1120,65.4464285714286,0.166,0,"20160623 06:13:07",2.56,0.18,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","11.2","11",NA,73300,54000,37200,"4",39.2199049202132,-120.619668855937,"AMR - Aerial - 2 - iphone.csv",5.06145483078356,0.279252680319093,0.684516473176844,1.22173047639603,2.00712863979348,0.861128664746234,0.962716386464229,34.6,42.4,52,34.6,5.80302375292844,35,52,42.4,"2017",5,52,2008,57,-2.34180580614733,270.739727413618,232.379000772445,192.873015219859
"95","ABCO","AMRC","AMRC-2",72,63,"2",1701,739372,4298304,16,290,2.21,11.5,0,0.66,0.95,50,"last years growth averaged due to fork","mastication nearby","returned on July 21, 2016","Data_Sheet_AMCR_2_JUN23_2",79,0.047,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",360,83.6111111111111,750,75.0666666666667,1080,77.3148148148148,0.047,0,"20160623 06:16:28",4.96,0.036,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","12.3","12.4",NA,83500,56300,30100,"4",39.2197026482606,-120.619736288237,"AMR - Aerial - 2.csv",5.06145483078356,0.279252680319093,0.684512942865287,1.22173047639603,2.00712863979348,0.861130546258732,0.962718267976727,45.7,57.3,62.8,45.7,7.74713893796824,50,62.8,57.3,"2017",0.2,62.8,2008,63,-5.74939298590824,288.963665535998,237.276210354093,173.493515728975
"96","ABCO","AMRC","AMRC-2",50,51,"2",1701,739372,4298304,16,290,1.22,11.27,0,NA,NA,NA,"same as 95","mastication nearby","","Data_Sheet_AMCR_2_JUN23_2",79,0.047,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",360,83.6111111111111,750,75.0666666666667,1080,77.3148148148148,0.047,0,"20160623 06:16:28",4.96,0.036,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","7.3","7.4",NA,83500,56300,30100,"4",39.2197026482606,-120.619736288237,"AMR - Aerial - 2.csv",5.06145483078356,0.279252680319093,0.684512942865287,1.22173047639603,2.00712863979348,0.861130546258732,0.962718267976727,37.2,38.9,47.4,37.2,7.62628853457387,NA,47.4,38.9,"2017",3.6,47.4,2008,51,-2.57768838323897,288.963665535998,237.276210354093,173.493515728975
"97","ABCO","AMRC","AMRC-2",50,60,"2",1701,739372,4298304,16,299,1.73,15.8,0,NA,NA,NA,"1.25 is diameter before the fork","mastication nearby","","Data_Sheet_AMCR_2_JUN23_2",81,0.32,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",250,62,530,71.8867924528302,840,79.1666666666667,0.32,0,"20160623 06:27:59",1.64,0.336,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","16.7","17.399999999999999",NA,66500,38100,15500,"4",39.220080222572,-120.620471301953,"AMR - Aerial - 2 - iphone.csv",5.21853446346304,0.279252680319093,0.684519532780192,1.06465084371654,1.85004900711399,0.842156423217319,0.943187283390904,22.8,38.6,49,22.8,10.0065160449064,NA,49,38.6,"2017",11,49,2008,60,-1.49392502531226,257.875939164553,195.192212959431,124.498995979887
"99","ABCO","AMRC","AMRC-2",40,44,"2",1672,0,0,19,283,1.15,7.01,15,0.66,0.7,35," top broken off","same shrubs as 98","light measurements June 23, 2016","Data_Sheet_AMRC_2_JUL_18_2016(4)",0,0,"0",2016-07-18,9999-09-09,"0","VF HH",10:11:00,01:00:00,"1","NA","CECO",430,89.3023255813954,860,94.6511627906977,1250,92.16,0,0,NA,NA,NA,9,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","9.9","9.1999999999999993",NA,115200,81400,38400,"4",39.2201746161499,-120.620302721203,"AMR - Aerial - 2.csv",4.93928178314395,0.331612557878923,0.684521180258919,1.34390352403563,2.12930168743308,0.855223021893202,0.973680178873488,24,30.9,38.8,24,8.90958492148489,35,38.8,30.9,"2017",5.2,38.8,2008,44,-2.00976162104185,339.411254969543,285.306852353742,195.959179422654
"104","ABCO","AMRC","AMRC-2",62,70,"2",1672,0,0,5,192,1.15,9.3,10,0.59,0.86,40,"","","light measurements June 23, 2016","Data_Sheet_AMRC_2_JUL_18_2016(4)",0,0,"0",2016-07-18,9999-09-09,"0","VF HH",10:11:00,01:00:00,"1","NA","CECO",400,127.5,800,122.5,1200,121.666666666667,0,0,NA,NA,NA,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","9.4","8.9",NA,146000,98000,51000,"4",39.2200161697871,-120.619982416955,NA,3.35103216382911,0.0872664625997165,0.6845184148482,2.93215314335047,2.56563400043166,0.992884461699072,0.987025161543617,41.8,52.6,66.1,41.8,10.1128345900636,40,66.1,52.6,"2017",3.9,66.1,2008,70,-2.83019219372204,382.099463490856,313.049516849971,225.831795812724
"105","ABCO","AMRC","AMRC-2",28,32,"2",1701,739372,4298304,15,290,0.58,3.72,0,NA,NA,NA,"same shrubs as 78","mastication nearby","","Data_Sheet_AMCR_2_JUN23_2",86,0.061,"0",2016-06-23,9999-09-09,"0","CT vf",07:45:00,01:00:00,"0","NA","CECO",510,83.5294117647059,890,80.1123595505618,1190,77.563025210084,0.061,0,"20160623 06:57:07",4.08,0.071,9,42990,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","6.2","5.9",NA,92300,71300,42600,"4",39.2197296178543,-120.619554221027,"AMR - Aerial - 2.csv",5.06145483078356,0.261799387799149,0.684513413573495,1.22173047639603,2.00712863979348,0.868906799047203,0.964296036297935,20.7,24.2,26.3,20.7,3.65924268401968,NA,26.3,24.2,"2017",5.7,26.3,2008,32,-1.52910276434321,303.809150619266,267.020598456374,206.397674405503
